time_stamp,current_price,label,prediction
1726352833,3.713384954887561e-05,0.0,0.25373018479304504
1726352834,3.7113683829035784e-05,0.0,0.0008934353044245625
1726352835,3.7102636766828785e-05,0.0,0.22280488509612467
1726352836,3.688617560861476e-05,0.0,0.00048547229633022195
1726352837,3.6099064490901105e-05,0.0,0.058153550654033714
1726352838,3.5876023288318404e-05,0.0,0.0013263906037380784
1726352839,3.5876153145887126e-05,0.0,0.0016302959441226847
1726352840,3.587566069780434e-05,0.0,0.0011962117187808367
1726352841,3.586023590876595e-05,0.0,0.4321152709861834
1726352842,3.586023590876595e-05,0.0,0.12204088134782842
1726352843,3.5869071067096176e-05,0.0,0.0006572456581420405
1726352844,3.586929846889238e-05,0.0,0.003397794680593435
1726352845,3.586929846889238e-05,0.0,0.29190948326247246
1726352846,3.641028728163936e-05,0.0,0.23122819455269134
1726352847,3.641028728163936e-05,0.0,0.0005987997811503507
1726352848,3.6908581726245984e-05,0.0,0.0016651550474324768
1726352849,3.7073720377945354e-05,0.0,0.004443879662920674
1726352850,3.707411679092664e-05,0.0,0.10674681873918637
1726352851,3.707445261484502e-05,0.0,0.299546594011978
1726352852,3.70747994851031e-05,0.0,0.12685677918008667
1726352853,3.707498097110271e-05,0.0,0.0005385169511997311
1726352854,3.707498097110271e-05,0.0,0.000822414621088331
1726352855,3.706824537158867e-05,0.0,0.003026748990282891
1726352856,3.7068427094673977e-05,0.0,0.40493108309758874
1726352857,3.7068685965656725e-05,0.0,0.0005201880010026008
1726352858,3.6994520899934276e-05,0.0,0.020836526077277547
1726352859,3.691995908105713e-05,0.0,9.696675016824003e-05
1726352860,3.712482377173319e-05,0.0,0.004513342684085849
1726352861,3.712482377173319e-05,0.0,0.0037868766326973917
1726352862,3.7262682091570525e-05,0.0,0.0003141496334673204
1726352863,3.7262682091570525e-05,0.0,0.0036434343798064763
1726352864,3.735664280879623e-05,0.0,0.005637427994273376
1726352865,3.325219143775669e-05,0.0,0.0021701952603307836
1726352866,3.320391923457111e-05,0.0,0.44227419188999073
1726352867,3.3206516665528916e-05,0.0,0.0020255798013730794
1726352868,3.3206516665528916e-05,0.0,0.09551991420808831
1726352869,3.320662593179996e-05,0.0,0.06746678496271061
1726352870,3.3206969814227826e-05,0.0,0.0008070497702003565
1726352871,3.320732928007231e-05,0.0,0.05032976308552119
1726352872,3.323337778636585e-05,0.0,0.25633767764098264
1726352873,3.33116710942479e-05,0.0,0.22515219647946488
1726352874,3.337433599509932e-05,0.0,0.00046641195585600304
1726352875,3.3663627590698403e-05,0.0,0.0017876966809102438
1726352876,3.366380059884721e-05,0.0,0.19086861893783877
1726352877,3.366380059884721e-05,0.0,0.35702928891587876
1726352878,3.3663910695970674e-05,0.0,0.0018108859978883225
1726352879,3.366398961310003e-05,0.0,0.0017206792558958533
1726352880,3.366408398312271e-05,0.0,0.0011118757511400523
1726352881,3.3664272724696594e-05,0.0,0.001394915237863342
1726352882,3.366439855343154e-05,0.0,1.0877368345170101e-05
1726352883,3.323839730394198e-05,0.0,0.0019060865753938634
1726352884,3.310226189400708e-05,0.0,0.0007690954317128121
1726352885,3.311285231451735e-05,0.0,0.3000069566335877
1726352886,3.4327865527797564e-05,0.0,0.09046376766501459
1726352887,3.437673264331981e-05,0.0,0.48394651258211807
1726352888,3.4376918122766355e-05,0.0,0.27205340864778293
1726352889,3.4377061258287884e-05,0.0,0.001362854461063209
1726352890,3.43684210368961e-05,0.0,0.0026272120396923795
1726352891,3.43684210368961e-05,0.0,0.021266445589892578
1726352892,3.43684210368961e-05,0.0,0.1140839437407424
1726352893,3.490230336070469e-05,0.0,0.05833174450035511
1726352894,3.490230336070469e-05,0.0,0.5177284560665193
1726352895,3.490230336070469e-05,0.0,0.0018468847901867568
1726352896,3.5977016619314606e-05,0.0,0.0006600393759706697
1726352897,3.598563662814204e-05,0.0,0.14159543439555888
1726352898,3.598440372705179e-05,0.0,0.0010824046657425086
1726352899,3.598469660892384e-05,0.0,0.0019286900144279712
1726352900,3.598521718606911e-05,0.0,0.24089634006214702
1726352901,3.598521718606911e-05,0.0,0.0037024232161683
1726352902,3.598521718606911e-05,0.0,0.0014268727791832282
1726352903,3.598521718606911e-05,0.0,0.19194433401052646
1726352904,3.5985042777435404e-05,0.0,0.29411536146194756
1726352905,3.5990097689927124e-05,0.0,0.0025464376320780556
1726352906,3.6312531383276845e-05,0.0,0.3112540608554412
1726352907,3.6312841940411893e-05,0.0,0.0006452151300171696
1726352908,3.6313005214664275e-05,0.0,0.00206908535227839
1726352909,3.6313005214664275e-05,0.0,0.2127284548936657
1726352910,3.632515328904985e-05,0.0,0.26979052774309126
1726352911,3.63254475101983e-05,0.0,0.0019493494902679146
1726352912,3.63254475101983e-05,0.0,0.0002907277700523852
1726352913,3.5463726955314646e-05,0.0,0.10492104712621596
1726352914,3.501197061961611e-05,0.0,0.04232909912355177
1726352915,3.529117440560156e-05,0.0,0.06131223606149253
1726352916,3.529131948558205e-05,0.0,0.16009528019374225
1726352917,3.529131948558205e-05,0.0,0.00040615789932580066
1726352918,3.529131948558205e-05,0.0,0.00268784199043637
1726352919,3.5398663359901605e-05,0.0,0.00029113668537738625
1726352920,3.532536238460495e-05,0.0,0.15755419942620386
1726352921,3.550023562283738e-05,0.0,0.0018349229027838439
1726352922,3.550532602905089e-05,0.0,0.15840870631760998
1726352923,3.550532602905089e-05,0.0,0.0015847447505278913
1726352924,3.582641948023754e-05,0.0,0.2939215261896844
1726352925,3.582680907960982e-05,0.0,0.011528329596648816
1726352926,3.582680907960982e-05,0.0,0.44935959498211653
1726352927,3.582680907960982e-05,0.0,0.07033023783870332
1726352928,3.582680907960982e-05,0.0,0.0019846015685898283
1726352929,3.582680907960982e-05,0.0,0.00028974484199509966
1726352930,3.599510642435051e-05,0.0,0.349635713662401
1726352931,3.6129934948450046e-05,0.0,0.11055099349036586
1726352932,3.6130375126060316e-05,0.0,0.13687515021337232
1726352933,3.6130782643686785e-05,0.0,0.09268088637062533
1726352934,3.613097827854819e-05,0.0,0.0025233345202246705
1726352935,3.613097827854819e-05,0.0,0.2636463611584871
1726352936,3.613382838844698e-05,0.0,0.0003762380491147795
1726352937,3.613408919988596e-05,0.0,0.0003539883328557815
1726352938,3.613435003037828e-05,0.0,0.001062034827245261
1726352939,3.613452940435203e-05,0.0,0.20742231187307064
1726352940,3.613452940435203e-05,0.0,6.825751518093755e-05
1726352941,3.6134692455410506e-05,0.0,0.0013765233123859298
1726352942,3.6132675786637044e-05,0.0,0.0010685971977752113
1726352943,3.6132675786637044e-05,0.0,0.0007925818080675318
1726352944,3.6132675786637044e-05,0.0,0.0012570004535195339
1726352945,3.6677845548143636e-05,0.0,0.0033807907109412528
1726352946,3.72303241407379e-05,0.0,0.0013580334232944954
1726352947,3.7230688235051504e-05,0.0,0.003056631527232799
1726352948,3.723105236200468e-05,0.0,0.001649917041971095
1726352949,3.7231234224801816e-05,0.0,0.00028331589602075165
1726352950,3.722050683848666e-05,0.0,0.38961091290443167
1726352951,3.722050683848666e-05,0.0,0.12016921454912824
1726352952,3.722050683848666e-05,0.0,0.0017956121244214155
1726352953,3.722622951823014e-05,0.0,0.045719570504814816
1726352954,3.749245221949911e-05,0.0,0.22482764570328823
1726352955,3.7497606684797665e-05,0.0,0.00026327184553089734
1726352956,3.749640373720818e-05,0.0,0.00013316911151381528
1726352957,3.749640373720818e-05,0.0,0.004158664705148456
1726352958,3.749652019124091e-05,0.0,0.5120274014351016
1726352959,3.749681911419211e-05,0.0,0.0008038787857887439
1726352960,3.7486133997479325e-05,0.0,0.0005255529221840218
1726352961,3.4946501191362176e-05,0.0,0.1741309884743293
1726352962,3.4890473615600175e-05,0.0,0.001036551370691509
1726352963,3.48906343706649e-05,0.0,0.16616384352654384
1726352964,3.488055679686653e-05,0.0,0.5269845100317403
1726352965,3.488055679686653e-05,0.0,0.0038552542274282744
1726352966,3.488055679686653e-05,0.0,0.14372148313510286
1726352967,3.4880844747051516e-05,0.0,0.2230552516398194
1726352968,3.4881229445737367e-05,0.0,0.0020092874023960685
1726352969,3.4881437376652725e-05,0.0,0.6616810236860993
1726352970,3.4881437376652725e-05,0.0,0.16863303914263758
1726352971,3.4881437376652725e-05,0.0,0.00028249706262190716
1726352972,3.488807837338287e-05,0.0,0.05751320602639224
1726352973,3.489700919149638e-05,0.0,0.12667095837987666
1726352974,3.516634722216661e-05,0.0,0.04664643830671596
1726352975,3.5016934405133046e-05,0.0,0.26442197980892496
1726352976,3.2590169937989073e-05,0.0,0.015920784608308775
1726352977,3.259113000728098e-05,0.0,0.023296957057267708
1726352978,3.259113000728098e-05,0.0,0.31183460773136046
1726352979,3.259113000728098e-05,0.0,0.07234210606841611
1726352980,3.323717016401271e-05,0.0,0.0016052336097584707
1726352981,3.2591222820798176e-05,0.0,0.23075836265659727
1726352982,3.2591222820798176e-05,0.0,0.1339877847608816
1726352983,3.2591222820798176e-05,0.0,0.0011811678301864267
1726352984,3.414505523315716e-05,0.0,0.4873926361528572
1726352985,3.420998334342001e-05,0.0,0.002262593299039711
1726352986,3.519242534234059e-05,0.0,0.43918301411073235
1726352987,3.5252485335849106e-05,0.0,0.10031734762573084
1726352988,3.5252565902322473e-05,0.0,0.001376012057163766
1726352989,3.530565926999891e-05,0.0,0.29195114201932076
1726352990,3.535903113842049e-05,0.0,3.170848654237882e-05
1726352991,3.535903113842049e-05,0.0,0.002140476934254397
1726352992,3.5359192372814806e-05,0.0,0.0016986375196269372
1726352993,3.5359466390692605e-05,0.0,0.0007335339002922249
1726352994,3.5359466390692605e-05,0.0,0.0017846452906266613
1726352995,3.5359466390692605e-05,0.0,1.933885374217623e-05
1726352996,3.535433441850702e-05,0.0,0.04085774826976601
1726352997,3.535467304405202e-05,0.0,0.10413812148920164
1726352998,3.5355043849709904e-05,0.0,0.21578230222992803
